id,state,county_name,media_market,gender,political_party,education_area,age,gender_female,gender_male,income,maritalstatus_single,maritalstatus_married,length_of_residence,has_children,number_of_children,is_homeowner,is_renter,level_of_education,religion_catholic,religion_christian,donor_political_org,donor_liberal_org,donor_conservative_org,donor_religious_org,donor_health_org,occupation_blue_collar,occupation_farmer,occupation_professional_technical,occupation_retired,purchases_apparel,purchases_book,purchases_electronic,purchases_boat,purchases_luxuryitems,has_a_cat,interests_environment,interests_outdoorgarden,interests_outdoorsport,interests_guns,interests_golf,interests_investing,interests_veteranaffairs,ethnicity_afam,ethnicity_latino,ethnicity_asian,ethnicity_white,ethnicity_other,health_insurance
f64c340bce56f1855a249458cc56d421,TX,dallas,dallas-ft.worth tx,M,R,01-High Education Area,23,0,1,112,0,1,18,1,2,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
405b015b045dc005e676c6857e3f8ffe,TX,tarrant,dallas-ft.worth tx,M,I,03-Low Education Area,39,0,1,62,0,1,21,1,0,1,0,bach degree,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,Health Insurance Plan Blue
7c54bfff07539fa2091fc5ede391075e,TX,cooke,dallas-ft.worth tx,M,R,03-Low Education Area,35,0,1,8,1,0,8,0,0,1,0,no hs degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
43e0d1682958dc253ce91b261e77eaf1,TX,denton,dallas-ft.worth tx,M,R,02-Medium Education Area,49,0,1,87,0,1,12,1,0,1,0,bach degree,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,Health Insurance Plan Red
c223e789af646887b0b5d0b911b1c1b1,TX,tarrant,dallas-ft.worth tx,M,R,01-High Education Area,56,0,1,300,0,1,4,1,0,1,0,bach degree,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
ec1a72f347ec0d1ceb3ff0c6ee2440ce,TX,bell,waco-temple-bryan tx,F,I,02-Medium Education Area,27,1,0,62,0,1,24,1,0,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
738840e95541bee194bf9c6428c20db9,TX,harris,houston tx,F,D,03-Low Education Area,25,1,0,30,0,1,21,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
f6373b6e84589869d46c2fc94d6303a0,TX,bexar,san antonio tx,F,R,01-High Education Area,25,1,0,225,0,1,2,1,1,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
1a0a91721a47bf09e600c11c7f83f307,TX,harris,houston tx,M,D,02-Medium Education Area,21,0,1,112,0,1,8,1,1,0,1,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Red
7709acbf9c641f9d2351fa7f2842a53d,TX,bexar,san antonio tx,F,D,01-High Education Area,29,1,0,40,1,0,3,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
202614d3e13ddababcdce94914b6ac5b,TX,bexar,san antonio tx,M,R,01-High Education Area,30,0,1,300,0,1,3,0,0,1,0,bach degree,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
443e8a2327694186e950583834131025,TX,harris,houston tx,F,R,02-Medium Education Area,35,1,0,62,0,1,15,1,0,1,0,bach degree,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
3953c3ba75c3a0f847ba2fe1a6c56a99,TX,fort bend,houston tx,F,D,01-High Education Area,57,1,0,40,0,1,5,1,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
6744df8c97011749b6f7c6f28c068567,TX,harris,houston tx,F,D,03-Low Education Area,52,1,0,300,1,0,8,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Health Insurance Plan Blue
62c126339426a11926858f530886623e,TX,dallas,dallas-ft.worth tx,F,D,03-Low Education Area,61,1,0,40,0,1,25,1,1,1,0,high school,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,Health Insurance Plan Red
0ba8b0b380dfcd21f1be66b4946afd66,TX,travis,austin tx,F,D,03-Low Education Area,57,1,0,62,1,0,21,1,0,1,0,high school,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,Health Insurance Plan Blue
b201469df9370111ac4ec0fa74fac9c3,TX,bexar,san antonio tx,M,R,03-Low Education Area,25,0,1,87,0,1,24,1,0,1,0,some college,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,Health Insurance Plan Blue
8ad3d8c8e281e55bf4a238ea10794300,TX,nueces,corpus christi tx,F,D,03-Low Education Area,21,1,0,8,1,0,25,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
a7f4e196f1cc498c12fb9fdb724742e5,TX,travis,austin tx,F,D,03-Low Education Area,40,1,0,87,0,1,40,1,1,1,0,bach degree,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Red
35a2d1384be08362505963bab638e4c3,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,F,D,03-Low Education Area,29,1,0,40,0,1,2,1,0,0,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Uninsured
da9de64ddf24e84ffaf01bacb62794f8,TX,brazoria,houston tx,F,R,01-High Education Area,23,1,0,112,1,0,15,1,1,1,0,some college,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
ee5f3c29e7ede1507c48b776f1ad49d2,TX,waller,houston tx,M,D,03-Low Education Area,46,0,1,20,1,0,10,1,1,0,1,some college,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Red
126306b9393c6b2595918cfdb72a7e45,TX,tarrant,dallas-ft.worth tx,M,R,01-High Education Area,61,0,1,20,0,1,17,0,0,1,0,some college,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,Health Insurance Plan Blue
8b77ba7347ce3d209694020302b1e3eb,TX,terry,lubbock tx,M,R,03-Low Education Area,32,0,1,87,0,1,6,0,0,1,0,no hs degree,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
6cb020ecf962859ead90543242567dfc,TX,tarrant,dallas-ft.worth tx,M,I,01-High Education Area,37,0,1,87,0,1,6,0,0,1,0,bach degree,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
f071f9cf01e3c0b8277b0aa1c28b48ad,TX,henderson,dallas-ft.worth tx,F,R,02-Medium Education Area,34,1,0,187,0,1,2,1,4,1,0,post graduate,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
116cc8a1f7829e668ca9b861b8b1a030,TX,travis,austin tx,F,D,01-High Education Area,34,1,0,225,0,1,31,1,1,1,0,bach degree,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,Health Insurance Plan Red
763e4022002699dfe9b8f261698c26db,TX,nueces,corpus christi tx,F,D,01-High Education Area,61,1,0,62,0,1,7,1,0,1,0,some college,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,Health Insurance Plan Red
e3da6e30c0626bf9dcb7ccd068976ef7,TX,cameron,harlingen-weslaco-brownsville-mcallen tx,F,D,03-Low Education Area,28,1,0,62,0,1,22,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
5bf09113376608db1a83bb0ffa8c98ae,TX,collin,dallas-ft.worth tx,M,R,02-Medium Education Area,49,0,1,225,0,1,19,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Blue
10fc7bfdc6ff040ddc14208d4f0807ac,TX,el paso,el paso tx (las cruces nm),M,I,01-High Education Area,39,0,1,112,0,1,5,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Uninsured
e559e6aff2bfe07b618da4ef0bacfba3,TX,tarrant,dallas-ft.worth tx,F,D,03-Low Education Area,48,1,0,112,0,1,11,1,0,1,0,post graduate,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
c0bfca88533427dc660b418ba1672228,TX,tarrant,dallas-ft.worth tx,F,D,03-Low Education Area,37,1,0,112,0,1,28,1,0,1,0,high school,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Uninsured
9c67baf24835ff5beb7d776ead486ae6,TX,bexar,san antonio tx,M,I,01-High Education Area,22,0,1,40,0,1,25,1,1,1,0,some college,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,Health Insurance Plan Red
4cff14f9861508bac8f8c27fedc5dda7,TX,wise,dallas-ft.worth tx,F,R,03-Low Education Area,62,1,0,8,0,1,10,1,2,1,0,some college,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
dbe7621670d2379d428eb3b8c985fe41,TX,travis,austin tx,F,D,01-High Education Area,49,1,0,112,0,1,2,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Health Insurance Plan Blue
d59df9e64aabd6240dbac3b7128475c9,TX,collin,dallas-ft.worth tx,F,R,01-High Education Area,46,1,0,112,0,1,6,1,1,0,1,high school,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
18800149ec2706dbf742ee3dd299d458,TX,dallas,dallas-ft.worth tx,M,D,03-Low Education Area,42,0,1,40,0,1,24,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
964100982f5de23992a6fa675ac2ed33,TX,el paso,el paso tx (las cruces nm),F,D,03-Low Education Area,61,1,0,62,0,1,20,1,2,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,Health Insurance Plan Red
c2790c438f7453145412b7a6673c30d3,TX,orange,beaumont-port arthur tx,F,R,02-Medium Education Area,49,1,0,112,0,1,9,1,0,1,0,some college,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
4b06968b0d70be6f4a7d52afafd63fdd,TX,smith,tyler-longview (lufkin & nacogdoches) tx,F,R,01-High Education Area,26,1,0,30,0,1,13,0,0,1,0,high school,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
65d73c0bc8919c5f06f7c1f7e00c099d,TX,harris,houston tx,F,R,01-High Education Area,61,1,0,62,1,0,9,0,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
ceca3625944d12decf70af7311f12d00,TX,montgomery,houston tx,F,R,02-Medium Education Area,44,1,0,187,0,1,8,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
b6eb41d2c50f89e5191acec6a3528875,TX,grimes,houston tx,M,R,02-Medium Education Area,56,0,1,62,0,1,17,1,2,1,0,bach degree,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
6b1a2d81479985d1b32c07bc27d7455b,TX,smith,tyler-longview (lufkin & nacogdoches) tx,F,R,02-Medium Education Area,64,1,0,8,1,0,3,0,0,0,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
2b541dcf832cce8ca5a5b19ac3c9da91,TX,jim wells,corpus christi tx,M,R,03-Low Education Area,54,0,1,87,0,1,10,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
9c92046b29c3c5d169509ca96c6d3ea3,TX,bexar,san antonio tx,M,R,01-High Education Area,56,0,1,137,0,1,18,0,0,1,0,post graduate,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,Health Insurance Plan Blue
acaa1f7946ca99d9d1b528bbd64609f5,TX,travis,austin tx,F,D,02-Medium Education Area,42,1,0,20,0,1,36,1,0,1,0,high school,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
76fe1af730a04b9f899c81beae07ae97,TX,tarrant,dallas-ft.worth tx,F,R,01-High Education Area,41,1,0,187,0,1,10,1,3,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
c9a8ad5dfb25bdc6b9af3fae5a1c4004,TX,tarrant,dallas-ft.worth tx,M,D,03-Low Education Area,28,0,1,45,0,1,,1,0,0,0,no hs degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
b52193669da42028362d7cdc5c2b2860,TX,tarrant,dallas-ft.worth tx,F,R,03-Low Education Area,54,1,0,87,0,1,12,1,3,1,0,high school,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Red
0b85ea1678076a7774967003e3effd56,TX,harris,houston tx,F,D,03-Low Education Area,37,1,0,8,0,1,4,1,0,0,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
96370f4735f23cbccb1b77a55cb025dd,TX,harris,houston tx,F,R,01-High Education Area,40,1,0,137,0,1,5,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,Health Insurance Plan Blue
b996705ab049a0a094693669deb273b8,TX,hays,austin tx,M,R,01-High Education Area,46,0,1,40,0,1,2,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
408550900e652a195e56f7af76ba5704,TX,dallas,dallas-ft.worth tx,F,I,01-High Education Area,40,1,0,62,0,1,5,1,0,0,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Uninsured
d76a440340849fd6ac7d40f3675a4675,TX,walker,houston tx,M,R,02-Medium Education Area,45,0,1,20,0,1,4,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
06d0d2bd7a7751f873e352500a808e3d,TX,brooks,corpus christi tx,M,D,03-Low Education Area,48,0,1,87,0,1,5,1,2,1,0,high school,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,Health Insurance Plan Red
a5ab3a4b318ff4e1cfbab629b94f8c28,TX,montgomery,houston tx,F,R,03-Low Education Area,52,1,0,20,0,1,5,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
37ad319f2e17b1c1f9f26e7a508fdb11,TX,harris,houston tx,F,D,02-Medium Education Area,62,1,0,8,0,1,11,1,1,1,0,bach degree,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,Health Insurance Plan Red
ee36c8de90fe63e82dd54802c3c6f8c5,TX,harris,houston tx,M,D,03-Low Education Area,56,0,1,20,0,1,15,1,1,1,0,high school,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
253fb1bb47e50ea381ce3e448a5032f0,TX,montgomery,houston tx,M,R,01-High Education Area,54,0,1,87,0,1,2,1,1,1,0,bach degree,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,Health Insurance Plan Red
8ccc0b40f2ee664b5b8a44e42786f599,TX,williamson,austin tx,F,R,01-High Education Area,57,1,0,30,0,1,3,1,1,1,0,some college,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Red
9eb845f41ede20ef39f1134046aceec0,TX,harris,houston tx,M,R,01-High Education Area,52,0,1,225,0,1,8,1,1,1,0,post graduate,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
f74038a60979a048c88e54847186f7f5,TX,nueces,corpus christi tx,F,D,03-Low Education Area,53,1,0,30,0,1,2,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Uninsured
43ed4818174cff3424474a152eb463e3,TX,collin,dallas-ft.worth tx,F,R,01-High Education Area,55,1,0,225,0,1,11,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Red
9cec080b6c2d54625fe5ac8c1968eeb5,TX,williamson,austin tx,M,R,02-Medium Education Area,49,0,1,137,0,1,13,0,0,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
9780fe3ce9482e19f8a99983d72a6006,TX,grayson,sherman tx-ada ok,M,R,02-Medium Education Area,58,0,1,300,0,1,17,1,0,1,0,post graduate,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
932e907dd7ab407024a407132ecc64ee,TX,dallas,dallas-ft.worth tx,M,R,03-Low Education Area,62,0,1,69,0,1,20,1,3,1,0,bach degree,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,Health Insurance Plan Blue
74ab8b0f646ff9a5a650af43f3985aab,TX,fort bend,houston tx,M,D,03-Low Education Area,53,0,1,8,1,0,0,1,0,0,1,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
7e9941deffd0bebdd018c377cbd1ee60,TX,nueces,corpus christi tx,M,R,02-Medium Education Area,57,0,1,87,0,1,6,1,0,1,0,no hs degree,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
69df20084ae7e46e3e1822467c73f087,TX,victoria,victoria tx,M,R,03-Low Education Area,56,0,1,87,0,1,15,1,0,1,0,high school,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
4044ad3b8a0e2b0723b88f98a61ae0fd,TX,coryell,waco-temple-bryan tx,M,R,02-Medium Education Area,64,0,1,62,0,1,33,1,1,1,0,high school,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Blue
a5d93f7a5e0620f4f59717bf91baccf9,TX,hopkins,dallas-ft.worth tx,F,D,02-Medium Education Area,57,1,0,62,0,1,26,1,1,1,0,high school,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Health Insurance Plan Red
b278bc9231f1a6cca4e5fbc77419c7d1,TX,dallas,dallas-ft.worth tx,M,D,03-Low Education Area,48,0,1,87,0,1,3,1,0,1,0,some college,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,Health Insurance Plan Blue
8c286f8693f81b12218417f4629df567,TX,wichita,wichita falls tx & lawton ok,F,I,02-Medium Education Area,41,1,0,8,1,0,3,1,0,0,0,some college,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
70a380be03804f35e5436af49768fbdf,TX,brazoria,houston tx,M,D,03-Low Education Area,62,0,1,8,1,0,0,0,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
153a2b3bb385d6b1bb9d8fa997aba3e4,TX,cherokee,tyler-longview (lufkin & nacogdoches) tx,M,R,02-Medium Education Area,34,0,1,40,1,0,3,0,0,0,1,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
1237335d976295a659889737c78f4d2d,TX,lubbock,lubbock tx,M,R,02-Medium Education Area,56,0,1,62,0,1,20,0,0,1,0,high school,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
73e7448ef190845b41c87050ebf6b502,TX,dallas,dallas-ft.worth tx,M,R,01-High Education Area,62,0,1,225,0,1,21,1,2,1,0,bach degree,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Blue
c8b7b31a50c162cde4143f1ef3136de3,TX,dallas,dallas-ft.worth tx,M,R,01-High Education Area,61,0,1,300,0,1,4,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Blue
05305c7da56d0a0a87fc65ac31dc2196,TX,lamar,dallas-ft.worth tx,M,R,02-Medium Education Area,30,0,1,87,0,1,0,0,0,0,1,post graduate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
a9b580a3402cba37b5543a1e4356a6e9,TX,dallas,dallas-ft.worth tx,F,D,03-Low Education Area,48,1,0,137,1,0,8,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
336e43e9d178d82b664568eac637a95e,TX,dallas,dallas-ft.worth tx,F,D,02-Medium Education Area,45,1,0,112,0,1,6,1,1,0,1,high school,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Uninsured
2dbb1f584cbc37430740c50eba619d53,TX,el paso,el paso tx (las cruces nm),F,D,02-Medium Education Area,48,1,0,40,0,1,9,1,1,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Uninsured
ef1a7b4131b134db5474d897b5dfa986,TX,webb,laredo tx,F,D,03-Low Education Area,56,1,0,300,0,1,12,1,0,1,0,high school,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,Health Insurance Plan Blue
a1160a51bd25184575baeaca8ce851f4,TX,fort bend,houston tx,F,D,03-Low Education Area,55,1,0,62,0,1,45,1,1,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,Uninsured
3d9d6818baefd8cc71cbb282644a237a,TX,harris,houston tx,M,I,03-Low Education Area,50,0,1,62,1,0,0,1,0,0,1,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
70ab73488f19129c01607c0f8288d65b,TX,wilson,san antonio tx,F,R,03-Low Education Area,47,1,0,30,0,1,1,1,0,0,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
372f706ab02625095b7d6747c727bf86,TX,denton,dallas-ft.worth tx,M,R,02-Medium Education Area,50,0,1,87,0,1,9,1,2,1,0,some college,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,Health Insurance Plan Red
fd20a5d76a64ad4c58bcd2914ff8b5a1,TX,fort bend,houston tx,F,R,01-High Education Area,39,1,0,40,0,1,16,1,0,1,0,bach degree,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,Health Insurance Plan Red
a65e356c50d5fd756d6c1262259b773a,TX,brazoria,houston tx,F,I,02-Medium Education Area,60,1,0,8,1,0,6,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
4e013e3499c834c6e301d4c0476adf59,TX,tarrant,dallas-ft.worth tx,F,D,02-Medium Education Area,44,1,0,87,0,1,1,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
